date,cases
2020-01-01,0
2020-01-02,0
2020-01-03,0
2020-01-04,0
2020-01-05,0
2020-01-06,0
2020-01-07,0
2020-01-08,0
2020-01-09,0
2020-01-10,0
2020-01-11,0
2020-01-12,0
2020-01-13,0
2020-01-14,0
2020-01-15,0
2020-01-16,0
2020-01-17,0
2020-01-18,0
2020-01-19,0
2020-01-20,0
2020-01-21,0
2020-01-22,0
2020-01-23,0
2020-01-24,0
2020-01-25,0
2020-01-26,0
2020-01-27,0
2020-01-28,0
2020-01-29,0
2020-01-30,0
2020-01-31,0
2020-02-01,0
2020-02-02,0
2020-02-03,0
2020-02-04,0
2020-02-05,0
2020-02-06,0
2020-02-07,0
2020-02-08,0
2020-02-09,0
2020-02-10,0
2020-02-11,0
2020-02-12,-1
2020-02-13,0
2020-02-14,0
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,-1
2020-02-19,-1
2020-02-20,-1
2020-02-21,-1
2020-02-22,-1
2020-02-23,8
2020-02-24,4
2020-02-25,8
2020-02-26,12
2020-02-27,5
2020-02-28,11
2020-02-29,12
2020-03-01,17
2020-03-02,17
2020-03-03,17
2020-03-04,23
2020-03-05,14
2020-03-06,17
2020-03-07,25
2020-03-08,25
2020-03-09,19
2020-03-10,20
2020-03-11,28
2020-03-12,19
2020-03-13,23
2020-03-14,21
2020-03-15,18
2020-03-16,27
2020-03-17,35
2020-03-18,31
2020-03-19,26
2020-03-20,20
2020-03-21,23
2020-03-22,24
2020-03-23,22
2020-03-24,27
2020-03-25,19
2020-03-26,18
2020-03-27,18
2020-03-28,12
2020-03-29,15
2020-03-30,13
2020-03-31,23
2020-04-01,20
2020-04-02,22
2020-04-03,14
2020-04-04,13
2020-04-05,14
2020-04-06,12
2020-04-07,14
2020-04-08,19
2020-04-09,16
2020-04-10,10
2020-04-11,15
2020-04-12,12
2020-04-13,16
2020-04-14,10
2020-04-15,5
2020-04-16,11
2020-04-17,11
2020-04-18,10
2020-04-19,7
2020-04-20,7
2020-04-21,8
2020-04-22,7
2020-04-23,7
2020-04-24,8
2020-04-25,0
2020-04-26,8
2020-04-27,7
2020-04-28,5
2020-04-29,-1
2020-04-30,4
2020-05-01,5
2020-05-02,4
2020-05-03,-1
2020-05-04,6
2020-05-05,8
2020-05-06,-1
2020-05-07,4
2020-05-08,0
2020-05-09,-1
