Time, Density
0, 0.23894505494505497
1.0033444816053514, 0.09547252747252749
2.0066889632107046, 0.066989010989011
3.010033444816054, 0.06118681318681324
4.013377926421407, 0.05485714285714288
4.949832775919733, 0.05063736263736268
6.02006688963211, 0.0432527472527473
7.02341137123746, 0.05485714285714288
8.02675585284281, 0.04167032967032969
8.963210702341138, 0.02901098901098903
10.033444816053512, 0.03692307692307689
11.036789297658865, 0.02531868131868137
11.97324414715719, 0.014769230769230812
12.97658862876254, 0.012131868131868173
14.046822742474921, 0.013186813186813195
15.05016722408027, 0.012659340659340712
15.986622073578596, 0.008967032967032995
16.989966555183948, 0.006329670329670356
17.9933110367893, 0.005802197802197817
18.996655518394654, 0.005274725274725334
20, 0.004747252747252739
21.003344481605353, 0.004747252747252739
22.006688963210706, 0.004219780219780256
23.07692307692308, 0.003692307692307717
24.080267558528433, 0.003164835164835178
24.88294314381271, 0.003692307692307717
26.020066889632112, 0.003164835164835178
26.956521739130437, 0.003692307692307717
28.02675585284281, 0.0026373626373626946
28.963210702341136, 0.0026373626373626946
29.96655518394649, 0.003164835164835178
31.036789297658864, 0.003692307692307717
31.97324414715719, 0.003164835164835178
33.04347826086956, 0.0021098901098901557
34.046822742474916, 0.0021098901098901557
34.98327759197324, 0.0021098901098901557
35.986622073578594, 0.0021098901098901557
37.05685618729097, 0.0021098901098901557
38.12709030100334, 0.0021098901098901557
39.06354515050167, 0.0015824175824176168
39.93311036789298, 0.0015824175824176168
