data_inizio,data_fine,delay,frequenza_delay,binned_frequenza_delay
2020-01-01,2020-03-01,2,0.17543754134840922,0.40621083414566217
2020-01-01,2020-03-01,1,0.17285138629939256,0.40022281019356637
2020-01-01,2020-03-01,16,0.0438443495519336,0.10151789444367079
2020-01-01,2020-03-01,42,0.0006615745474228664,0.0015318200807686953
2020-01-01,2020-03-01,20,0.039093041438623924,0.09051664113633198
2020-03-02,2020-05-01,4,0.05436939917002466,0.09604759881002975
2020-03-02,2020-05-01,17,0.043964635833283215,0.07766680832979175
2020-03-02,2020-05-01,21,0.022673964034401875,0.04005524861878453
2020-03-02,2020-05-01,9,0.010585192758765863,0.018699532511687208
2020-03-02,2020-05-01,3,0.12804474649666206,0.22620059498512537
2020-03-02,2020-05-01,18,0.03921332771997354,0.06927326816829579
2020-03-02,2020-05-01,38,0.0007217176880976725,0.0012749681257968552
2020-03-02,2020-05-01,13,0.00637517291152944,0.011262218444538886
2020-03-02,2020-05-01,19,0.04071690623684369,0.07192945176370591
2020-03-02,2020-05-01,12,0.007517892584350754,0.013280917977050574
2020-03-02,2020-05-01,6,0.02002766584471041,0.03538036549086273
2020-03-02,2020-05-01,5,0.030853431166175498,0.05450488737781555
2020-03-02,2020-05-01,39,0.0010825765321465087,0.0019124521886952825
2020-03-02,2020-05-01,15,0.04973837733806459,0.0878665533361666
2020-03-02,2020-05-01,28,0.0013231490948457329,0.002337441563960901
2020-03-02,2020-05-01,30,0.001443435376195345,0.0025499362515937103
2020-03-02,2020-05-01,14,0.028146989835809225,0.049723756906077346
2020-03-02,2020-05-01,7,0.014374210621278643,0.025393115172120697
2020-03-02,2020-05-01,8,0.012509773260359656,0.022099447513812154
2020-03-02,2020-05-01,11,0.008239610272448428,0.014555886102847429
2020-03-02,2020-05-01,22,0.00288687075239069,0.005099872503187421
2020-03-02,2020-05-01,106,6.0143140674806036e-5,0.00010624734381640459
2020-03-02,2020-05-01,10,0.011186624165513923,0.019762005949851252
2020-03-02,2020-05-01,63,0.00024057256269922414,0.00042498937526561835
2020-03-02,2020-05-01,35,0.0013231490948457329,0.002337441563960901
2020-03-02,2020-05-01,24,0.0021651530642930175,0.003824904377390565
2020-03-02,2020-05-01,32,0.0012028628134961208,0.0021249468763280916
2020-03-02,2020-05-01,43,0.0005412882660732544,0.0009562260943476413
2020-03-02,2020-05-01,33,0.0009021471101220905,0.001593710157246069
2020-03-02,2020-05-01,58,0.00012028628134961207,0.00021249468763280918
2020-03-02,2020-05-01,36,0.0006014314067480604,0.0010624734381640458
2020-03-02,2020-05-01,37,0.0011427196728213147,0.002018699532511687
2020-03-02,2020-05-01,67,0.0003007157033740302,0.0005312367190820229
2020-03-02,2020-05-01,279,6.0143140674806036e-5,0.00010624734381640459
2020-03-02,2020-05-01,45,0.0007217176880976725,0.0012749681257968552
2020-03-02,2020-05-01,29,0.0021651530642930175,0.003824904377390565
2020-03-02,2020-05-01,34,0.0009021471101220905,0.001593710157246069
2020-03-02,2020-05-01,111,0.00012028628134961207,0.00021249468763280918
2020-03-02,2020-05-01,123,6.0143140674806036e-5,0.00010624734381640459
2020-03-02,2020-05-01,276,6.0143140674806036e-5,0.00010624734381640459
2020-03-02,2020-05-01,23,0.0022854393456426293,0.004037399065023374
2020-03-02,2020-05-01,85,6.0143140674806036e-5,0.00010624734381640459
2020-03-02,2020-05-01,52,0.00036085884404883623,0.0006374840628984276
2020-03-02,2020-05-01,25,0.001503578516870151,0.0026561835954101148
2020-03-02,2020-05-01,41,0.0006615745474228664,0.0011687207819804505
2020-03-02,2020-05-01,26,0.0012630059541709267,0.0022311942201444965
2020-03-02,2020-05-01,47,0.0006615745474228664,0.0011687207819804505
2020-03-02,2020-05-01,91,0.00012028628134961207,0.00021249468763280918
2020-03-02,2020-05-01,108,0.00018042942202441811,0.0003187420314492138
2020-03-02,2020-05-01,49,0.0005412882660732544,0.0009562260943476413
2020-03-02,2020-05-01,268,6.0143140674806036e-5,0.00010624734381640459
2020-03-02,2020-05-01,203,6.0143140674806036e-5,0.00010624734381640459
2020-03-02,2020-05-01,55,0.00018042942202441811,0.0003187420314492138
2020-03-02,2020-05-01,267,6.0143140674806036e-5,0.00010624734381640459
2020-03-02,2020-05-01,40,0.0006615745474228664,0.0011687207819804505
2020-03-02,2020-05-01,53,0.00036085884404883623,0.0006374840628984276
2020-03-02,2020-05-01,134,6.0143140674806036e-5,0.00010624734381640459
2020-03-02,2020-05-01,188,6.0143140674806036e-5,0.00010624734381640459
2020-03-02,2020-05-01,44,0.0006014314067480604,0.0010624734381640458
2020-03-02,2020-05-01,27,0.0021651530642930175,0.003824904377390565
2020-03-02,2020-05-01,141,0.00012028628134961207,0.00021249468763280918
2020-03-02,2020-05-01,95,6.0143140674806036e-5,0.00010624734381640459
2020-03-02,2020-05-01,78,6.0143140674806036e-5,0.00010624734381640459
2020-03-02,2020-05-01,96,0.00018042942202441811,0.0003187420314492138
2020-03-02,2020-05-01,90,6.0143140674806036e-5,0.00010624734381640459
2020-03-02,2020-05-01,70,0.00018042942202441811,0.0003187420314492138
2020-03-02,2020-05-01,48,0.00042100198472364226,0.0007437314067148321
2020-03-02,2020-05-01,59,0.00024057256269922414,0.00042498937526561835
2020-03-02,2020-05-01,75,6.0143140674806036e-5,0.00010624734381640459
2020-03-02,2020-05-01,46,0.0008420039694472845,0.0014874628134296643
2020-03-02,2020-05-01,175,6.0143140674806036e-5,0.00010624734381640459
2020-03-02,2020-05-01,57,0.0003007157033740302,0.0005312367190820229
2020-03-02,2020-05-01,56,0.00042100198472364226,0.0007437314067148321
2020-03-02,2020-05-01,150,6.0143140674806036e-5,0.00010624734381640459
2020-03-02,2020-05-01,79,0.00012028628134961207,0.00021249468763280918
2020-03-02,2020-05-01,81,0.00012028628134961207,0.00021249468763280918
2020-03-02,2020-05-01,77,6.0143140674806036e-5,0.00010624734381640459
2020-03-02,2020-05-01,69,0.00024057256269922414,0.00042498937526561835
2020-03-02,2020-05-01,103,6.0143140674806036e-5,0.00010624734381640459
2020-03-02,2020-05-01,51,0.00018042942202441811,0.0003187420314492138
2020-03-02,2020-05-01,82,6.0143140674806036e-5,0.00010624734381640459
2020-03-02,2020-05-01,64,0.00024057256269922414,0.00042498937526561835
2020-03-02,2020-05-01,113,6.0143140674806036e-5,0.00010624734381640459
2020-03-02,2020-05-01,60,0.00018042942202441811,0.0003187420314492138
2020-03-02,2020-05-01,255,6.0143140674806036e-5,0.00010624734381640459
2020-03-02,2020-05-01,110,6.0143140674806036e-5,0.00010624734381640459
2020-03-02,2020-05-01,87,0.00012028628134961207,0.00021249468763280918
2020-03-02,2020-05-01,102,6.0143140674806036e-5,0.00010624734381640459
2020-03-02,2020-05-01,86,6.0143140674806036e-5,0.00010624734381640459
2020-03-02,2020-05-01,253,6.0143140674806036e-5,0.00010624734381640459
2020-03-02,2020-05-01,101,6.0143140674806036e-5,0.00010624734381640459
2020-03-02,2020-05-01,248,0.00012028628134961207,0.00021249468763280918
2020-03-02,2020-05-01,68,0.00024057256269922414,0.00042498937526561835
2020-03-02,2020-05-01,66,0.00012028628134961207,0.00021249468763280918
2020-03-02,2020-05-01,65,6.0143140674806036e-5,0.00010624734381640459
2020-03-02,2020-05-01,126,6.0143140674806036e-5,0.00010624734381640459
2020-05-02,2020-07-01,130,6.0143140674806036e-5,0.16666666666666666
2020-05-02,2020-07-01,71,6.0143140674806036e-5,0.16666666666666666
2020-05-02,2020-07-01,119,6.0143140674806036e-5,0.16666666666666666
2020-05-02,2020-07-01,157,6.0143140674806036e-5,0.16666666666666666
2020-05-02,2020-07-01,160,6.0143140674806036e-5,0.16666666666666666
2020-05-02,2020-07-01,183,6.0143140674806036e-5,0.16666666666666666
2020-07-02,2020-08-31,54,0.00042100198472364226,1.0
2020-09-01,2020-10-31,107,6.0143140674806036e-5,0.058823529411764705
2020-09-01,2020-10-31,61,0.00012028628134961207,0.11764705882352941
2020-09-01,2020-10-31,62,6.0143140674806036e-5,0.058823529411764705
2020-09-01,2020-10-31,31,0.0007818608287724785,0.7647058823529411
2020-11-01,2020-12-31,50,0.00024057256269922414,1.0
