data_inizio,data_fine,delay,frequenza_delay,binned_frequenza_delay
2020-01-01,2020-04-30,15,0.031652989449003514,0.03181282612354822
2020-01-01,2020-04-30,14,0.032825322391559206,0.0329910789429389
2020-01-01,2020-04-30,9,0.07804387874727851,0.07843797340515064
2020-01-01,2020-04-30,10,0.07151230949589683,0.07187342198283117
2020-01-01,2020-04-30,8,0.07569921286216715,0.0760814677663693
2020-01-01,2020-04-30,5,0.05761179031987942,0.0579027099814846
2020-01-01,2020-04-30,2,0.0450510802210685,0.04527857263087023
2020-01-01,2020-04-30,1,0.03450008373806732,0.034674297256354146
2020-01-01,2020-04-30,11,0.06179869368614972,0.06211075576502272
2020-01-01,2020-04-30,16,0.026963657678780773,0.027099814845985525
2020-01-01,2020-04-30,13,0.038686987104337635,0.03888234303989228
2020-01-01,2020-04-30,6,0.06950259588008709,0.06985356000673287
2020-01-01,2020-04-30,3,0.04940545972198962,0.04965494024574987
2020-01-01,2020-04-30,19,0.011220901021604422,0.011277562699882174
2020-01-01,2020-04-30,7,0.06481326410986435,0.06514054872917018
2020-01-01,2020-04-30,21,0.010550996483001172,0.010604275374516074
2020-01-01,2020-04-30,25,0.0028470942890638086,0.002861471132805925
2020-01-01,2020-04-30,4,0.08256573438285045,0.08298266285137182
2020-01-01,2020-04-30,22,0.009043711271143862,0.00908937889244235
2020-01-01,2020-04-30,12,0.04655836543292581,0.04679346911294395
2020-01-01,2020-04-30,18,0.017584994138335287,0.017673792290860125
2020-01-01,2020-04-30,0,0.02143694523530397,0.0215451944117152
2020-01-01,2020-04-30,26,0.0035169988276670576,0.003534758458172025
2020-01-01,2020-04-30,20,0.011890805560207671,0.011950850025248275
2020-01-01,2020-04-30,23,0.005024284039524368,0.00504965494024575
2020-01-01,2020-04-30,24,0.005526712443476804,0.005554620434270325
2020-01-01,2020-04-30,17,0.0177524702729861,0.01784211412220165
2020-01-01,2020-04-30,27,0.004019427231619494,0.0040397239521966
2020-01-01,2020-04-30,33,0.001339809077206498,0.0013465746507322
2020-01-01,2020-04-30,29,0.002009713615809747,0.0020198619760983
2020-01-01,2020-04-30,37,0.000669904538603249,0.0006732873253661
2020-01-01,2020-04-30,31,0.0010048568079048736,0.00100993098804915
2020-01-01,2020-04-30,30,0.0016747613465081226,0.00168321831341525
2020-01-01,2020-04-30,36,0.000669904538603249,0.0006732873253661
2020-05-01,2020-08-29,28,0.0018422374811589348,0.9166666666666666
2020-05-01,2020-08-29,44,0.00016747613465081226,0.08333333333333333
2020-08-30,2020-12-28,32,0.001339809077206498,0.4444444444444444
2020-08-30,2020-12-28,38,0.0003349522693016245,0.1111111111111111
2020-08-30,2020-12-28,43,0.00016747613465081226,0.05555555555555555
2020-08-30,2020-12-28,34,0.00016747613465081226,0.05555555555555555
2020-08-30,2020-12-28,35,0.000669904538603249,0.2222222222222222
2020-08-30,2020-12-28,39,0.00016747613465081226,0.05555555555555555
2020-08-30,2020-12-28,40,0.00016747613465081226,0.05555555555555555
