data_inizio,data_fine,delay,frequenza_delay,binned_frequenza_delay
2020-01-01,2020-12-31,49,0.0027359781121751026,0.0027359781121751026
2020-01-01,2020-12-31,6,0.04993160054719562,0.04993160054719562
2020-01-01,2020-12-31,14,0.038303693570451436,0.038303693570451436
2020-01-01,2020-12-31,13,0.03625170998632011,0.03625170998632011
2020-01-01,2020-12-31,39,0.003419972640218878,0.003419972640218878
2020-01-01,2020-12-31,4,0.041723666210670314,0.041723666210670314
2020-01-01,2020-12-31,8,0.06292749658002736,0.06292749658002736
2020-01-01,2020-12-31,7,0.05677154582763338,0.05677154582763338
2020-01-01,2020-12-31,19,0.021203830369357045,0.021203830369357045
2020-01-01,2020-12-31,21,0.018467852257181942,0.018467852257181942
2020-01-01,2020-12-31,9,0.06566347469220246,0.06566347469220246
2020-01-01,2020-12-31,40,0.003419972640218878,0.003419972640218878
2020-01-01,2020-12-31,12,0.05813953488372093,0.05813953488372093
2020-01-01,2020-12-31,17,0.027359781121751026,0.027359781121751026
2020-01-01,2020-12-31,57,0.0013679890560875513,0.0013679890560875513
2020-01-01,2020-12-31,29,0.008891928864569083,0.008891928864569083
2020-01-01,2020-12-31,10,0.0677154582763338,0.0677154582763338
2020-01-01,2020-12-31,22,0.012995896032831737,0.012995896032831737
2020-01-01,2020-12-31,11,0.05198358413132695,0.05198358413132695
2020-01-01,2020-12-31,15,0.030779753761969904,0.030779753761969904
2020-01-01,2020-12-31,46,0.0027359781121751026,0.0027359781121751026
2020-01-01,2020-12-31,3,0.019835841313269494,0.019835841313269494
2020-01-01,2020-12-31,51,0.003419972640218878,0.003419972640218878
2020-01-01,2020-12-31,36,0.006155950752393981,0.006155950752393981
2020-01-01,2020-12-31,45,0.0013679890560875513,0.0013679890560875513
2020-01-01,2020-12-31,23,0.013679890560875513,0.013679890560875513
2020-01-01,2020-12-31,25,0.01709986320109439,0.01709986320109439
2020-01-01,2020-12-31,32,0.009575923392612859,0.009575923392612859
2020-01-01,2020-12-31,44,0.004103967168262654,0.004103967168262654
2020-01-01,2020-12-31,5,0.03898768809849521,0.03898768809849521
2020-01-01,2020-12-31,18,0.03419972640218878,0.03419972640218878
2020-01-01,2020-12-31,1,0.006155950752393981,0.006155950752393981
2020-01-01,2020-12-31,28,0.011627906976744186,0.011627906976744186
2020-01-01,2020-12-31,27,0.011627906976744186,0.011627906976744186
2020-01-01,2020-12-31,24,0.014363885088919288,0.014363885088919288
2020-01-01,2020-12-31,71,0.0006839945280437756,0.0006839945280437756
2020-01-01,2020-12-31,16,0.027359781121751026,0.027359781121751026
2020-01-01,2020-12-31,2,0.012995896032831737,0.012995896032831737
2020-01-01,2020-12-31,26,0.01094391244870041,0.01094391244870041
2020-01-01,2020-12-31,67,0.0006839945280437756,0.0006839945280437756
2020-01-01,2020-12-31,31,0.009575923392612859,0.009575923392612859
2020-01-01,2020-12-31,20,0.023939808481532147,0.023939808481532147
2020-01-01,2020-12-31,38,0.0027359781121751026,0.0027359781121751026
2020-01-01,2020-12-31,34,0.005471956224350205,0.005471956224350205
2020-01-01,2020-12-31,42,0.003419972640218878,0.003419972640218878
2020-01-01,2020-12-31,47,0.003419972640218878,0.003419972640218878
2020-01-01,2020-12-31,60,0.0013679890560875513,0.0013679890560875513
2020-01-01,2020-12-31,37,0.006839945280437756,0.006839945280437756
2020-01-01,2020-12-31,86,0.0006839945280437756,0.0006839945280437756
2020-01-01,2020-12-31,105,0.0006839945280437756,0.0006839945280437756
2020-01-01,2020-12-31,35,0.007523939808481532,0.007523939808481532
2020-01-01,2020-12-31,53,0.0006839945280437756,0.0006839945280437756
2020-01-01,2020-12-31,30,0.006155950752393981,0.006155950752393981
2020-01-01,2020-12-31,84,0.0006839945280437756,0.0006839945280437756
2020-01-01,2020-12-31,33,0.005471956224350205,0.005471956224350205
2020-01-01,2020-12-31,43,0.0027359781121751026,0.0027359781121751026
2020-01-01,2020-12-31,58,0.0006839945280437756,0.0006839945280437756
2020-01-01,2020-12-31,50,0.0013679890560875513,0.0013679890560875513
2020-01-01,2020-12-31,59,0.0013679890560875513,0.0013679890560875513
2020-01-01,2020-12-31,54,0.003419972640218878,0.003419972640218878
2020-01-01,2020-12-31,56,0.0013679890560875513,0.0013679890560875513
2020-01-01,2020-12-31,55,0.0013679890560875513,0.0013679890560875513
2020-01-01,2020-12-31,48,0.0006839945280437756,0.0006839945280437756
2020-01-01,2020-12-31,41,0.0006839945280437756,0.0006839945280437756
