data_inizio,data_fine,delay,frequenza_delay,binned_frequenza_delay
2020-02-08,2020-02-09,67,0.0013705670721260923,1.0
2020-02-12,2020-02-13,31,0.025698132602364226,1.0
2020-02-16,2020-02-17,32,0.02467020729826966,1.0
2020-02-18,2020-02-19,50,0.00788076066472503,0.18253968253968253
2020-02-18,2020-02-19,24,0.03529210210724688,0.8174603174603174
2020-02-20,2020-02-21,131,0.00034264176803152307,0.5
2020-02-20,2020-02-21,105,0.00034264176803152307,0.5
2020-02-22,2020-02-23,66,0.0023984923762206613,0.020260492040520984
2020-02-22,2020-02-23,23,0.0378619153674833,0.31982633863965265
2020-02-22,2020-02-23,36,0.015590200445434299,0.1316931982633864
2020-02-22,2020-02-23,33,0.02261435669008052,0.191027496382055
2020-02-22,2020-02-23,30,0.028781908514647937,0.24312590448625182
2020-02-22,2020-02-23,40,0.011135857461024499,0.09406657018813314
2020-02-24,2020-02-25,18,0.03460681857118383,0.376865671641791
2020-02-24,2020-02-25,17,0.02809662497858489,0.30597014925373134
2020-02-24,2020-02-25,29,0.02912455028267946,0.31716417910447764
2020-02-26,2020-02-27,11,0.015590200445434299,0.12834978843441466
2020-02-26,2020-02-27,16,0.027240020558506082,0.22425952045133993
2020-02-26,2020-02-27,21,0.03854719890354634,0.31734837799717913
2020-02-26,2020-02-27,22,0.036320027411341445,0.29901269393511987
2020-02-26,2020-02-27,101,0.0005139626520472845,0.004231311706629055
2020-02-26,2020-02-27,57,0.003255096796299469,0.02679830747531735
2020-02-28,2020-02-29,73,0.0015418879561418537,0.014331210191082803
2020-02-28,2020-02-29,20,0.03512078122323111,0.32643312101910826
2020-02-28,2020-02-29,53,0.004454342984409799,0.041401273885350316
2020-02-28,2020-02-29,26,0.0334075723830735,0.3105095541401274
2020-02-28,2020-02-29,28,0.02792530409456913,0.25955414012738853
2020-02-28,2020-02-29,47,0.005139626520472846,0.04777070063694268
2020-03-01,2020-03-02,19,0.03512078122323111,0.5774647887323944
2020-03-01,2020-03-02,14,0.018673976357718006,0.30704225352112674
2020-03-01,2020-03-02,65,0.0015418879561418537,0.02535211267605634
2020-03-01,2020-03-02,46,0.005482268288504369,0.09014084507042254
2020-03-03,2020-03-04,8,0.008737365084803838,0.0816
2020-03-03,2020-03-04,25,0.03460681857118383,0.3232
2020-03-03,2020-03-04,37,0.01456227514133973,0.136
2020-03-03,2020-03-04,13,0.018502655473702244,0.1728
2020-03-03,2020-03-04,42,0.007366798012677745,0.0688
2020-03-03,2020-03-04,34,0.023299640226143566,0.2176
2020-03-05,2020-03-06,38,0.013191708069213636,0.33624454148471616
2020-03-05,2020-03-06,9,0.012677745417166352,0.3231441048034934
2020-03-05,2020-03-06,52,0.005310947404488607,0.13537117903930132
2020-03-05,2020-03-06,88,0.0006852835360630461,0.017467248908296942
2020-03-05,2020-03-06,49,0.005482268288504369,0.13973799126637554
2020-03-05,2020-03-06,64,0.0018845297241733767,0.048034934497816595
2020-03-07,2020-03-08,10,0.012849066301182113,0.16129032258064516
2020-03-07,2020-03-08,15,0.026212095254411514,0.32903225806451614
2020-03-07,2020-03-08,27,0.03169436354291588,0.3978494623655914
2020-03-07,2020-03-08,51,0.005139626520472846,0.06451612903225806
2020-03-07,2020-03-08,59,0.0037690594483467533,0.047311827956989246
2020-03-09,2020-03-10,6,0.007024156244646223,0.9534883720930233
2020-03-09,2020-03-10,141,0.00034264176803152307,0.046511627906976744
2020-03-11,2020-03-12,35,0.02141511050197019,0.9765625
2020-03-11,2020-03-12,148,0.0005139626520472845,0.0234375
2020-03-13,2020-03-14,3,0.003940380332362515,0.1393939393939394
2020-03-13,2020-03-14,4,0.0023984923762206613,0.08484848484848485
2020-03-13,2020-03-14,45,0.007538118896693507,0.26666666666666666
2020-03-13,2020-03-14,120,0.00034264176803152307,0.012121212121212121
2020-03-13,2020-03-14,87,0.001027925304094569,0.03636363636363636
2020-03-13,2020-03-14,60,0.004968305636457084,0.17575757575757575
2020-03-13,2020-03-14,44,0.008052081548740792,0.28484848484848485
2020-03-15,2020-03-16,2,0.0013705670721260923,0.11594202898550725
2020-03-15,2020-03-16,1,0.0006852835360630461,0.057971014492753624
2020-03-15,2020-03-16,94,0.0005139626520472845,0.043478260869565216
2020-03-15,2020-03-16,58,0.004968305636457084,0.42028985507246375
2020-03-15,2020-03-16,137,0.00017132088401576153,0.014492753623188406
2020-03-15,2020-03-16,62,0.003940380332362515,0.3333333333333333
2020-03-15,2020-03-16,180,0.00017132088401576153,0.014492753623188406
2020-03-17,2020-03-18,39,0.009936611272914168,0.1676300578034682
2020-03-17,2020-03-18,12,0.016275483981497346,0.2745664739884393
2020-03-17,2020-03-18,41,0.007195477128661984,0.12138728323699421
2020-03-17,2020-03-18,5,0.007195477128661984,0.12138728323699421
2020-03-17,2020-03-18,7,0.009080006852835361,0.1531791907514451
2020-03-17,2020-03-18,61,0.0029124550282679457,0.049132947976878616
2020-03-17,2020-03-18,184,0.00017132088401576153,0.002890173410404624
2020-03-17,2020-03-18,68,0.0015418879561418537,0.02601156069364162
2020-03-17,2020-03-18,78,0.0006852835360630461,0.011560693641618497
2020-03-17,2020-03-18,55,0.004283022100394038,0.07225433526011561
2020-03-19,2020-03-20,43,0.007024156244646223,0.803921568627451
2020-03-19,2020-03-20,98,0.00034264176803152307,0.0392156862745098
2020-03-19,2020-03-20,79,0.0013705670721260923,0.1568627450980392
2020-03-21,2020-03-22,284,0.00017132088401576153,1.0
2020-03-23,2020-03-24,54,0.003940380332362515,0.42592592592592593
2020-03-23,2020-03-24,100,0.00034264176803152307,0.037037037037037035
2020-03-23,2020-03-24,122,0.0005139626520472845,0.05555555555555555
2020-03-23,2020-03-24,63,0.0030837759122837073,0.3333333333333333
2020-03-23,2020-03-24,183,0.00017132088401576153,0.018518518518518517
2020-03-23,2020-03-24,156,0.00017132088401576153,0.018518518518518517
2020-03-23,2020-03-24,80,0.001027925304094569,0.1111111111111111
2020-03-25,2020-03-26,132,0.00017132088401576153,0.07692307692307693
2020-03-25,2020-03-26,76,0.0013705670721260923,0.6153846153846154
2020-03-25,2020-03-26,83,0.0005139626520472845,0.23076923076923078
2020-03-25,2020-03-26,276,0.00017132088401576153,0.07692307692307693
2020-03-27,2020-03-28,75,0.0011992461881103306,0.16666666666666666
2020-03-27,2020-03-28,154,0.00017132088401576153,0.023809523809523808
2020-03-27,2020-03-28,71,0.0008566044200788076,0.11904761904761904
2020-03-27,2020-03-28,56,0.0037690594483467533,0.5238095238095238
2020-03-27,2020-03-28,207,0.00017132088401576153,0.023809523809523808
2020-03-27,2020-03-28,112,0.00034264176803152307,0.047619047619047616
2020-03-27,2020-03-28,160,0.00017132088401576153,0.023809523809523808
2020-03-27,2020-03-28,92,0.00034264176803152307,0.047619047619047616
2020-03-27,2020-03-28,133,0.00017132088401576153,0.023809523809523808
2020-03-29,2020-03-30,48,0.004111701216378276,1.0
2020-03-31,2020-04-01,77,0.0006852835360630461,0.3333333333333333
2020-03-31,2020-04-01,85,0.0005139626520472845,0.25
2020-03-31,2020-04-01,167,0.00017132088401576153,0.08333333333333333
2020-03-31,2020-04-01,121,0.00034264176803152307,0.16666666666666666
2020-03-31,2020-04-01,134,0.00017132088401576153,0.08333333333333333
2020-03-31,2020-04-01,146,0.00017132088401576153,0.08333333333333333
2020-04-02,2020-04-03,139,0.00017132088401576153,0.25
2020-04-02,2020-04-03,114,0.00017132088401576153,0.25
2020-04-02,2020-04-03,157,0.00017132088401576153,0.25
2020-04-02,2020-04-03,273,0.00017132088401576153,0.25
2020-04-04,2020-04-05,104,0.0005139626520472845,0.6
2020-04-04,2020-04-05,147,0.00017132088401576153,0.2
2020-04-04,2020-04-05,270,0.00017132088401576153,0.2
2020-04-06,2020-04-07,84,0.0011992461881103306,0.3181818181818182
2020-04-06,2020-04-07,179,0.00017132088401576153,0.045454545454545456
2020-04-06,2020-04-07,89,0.00034264176803152307,0.09090909090909091
2020-04-06,2020-04-07,171,0.00017132088401576153,0.045454545454545456
2020-04-06,2020-04-07,69,0.0018845297241733767,0.5
2020-04-08,2020-04-09,74,0.002055850608189138,0.8
2020-04-08,2020-04-09,99,0.00034264176803152307,0.13333333333333333
2020-04-08,2020-04-09,96,0.00017132088401576153,0.06666666666666667
2020-04-10,2020-04-11,86,0.00017132088401576153,0.3333333333333333
2020-04-10,2020-04-11,97,0.00017132088401576153,0.3333333333333333
2020-04-10,2020-04-11,117,0.00017132088401576153,0.3333333333333333
2020-04-12,2020-04-13,93,0.00017132088401576153,0.14285714285714285
2020-04-12,2020-04-13,95,0.0005139626520472845,0.42857142857142855
2020-04-12,2020-04-13,81,0.0005139626520472845,0.42857142857142855
2020-04-14,2020-04-15,70,0.0017132088401576153,0.5882352941176471
2020-04-14,2020-04-15,150,0.00034264176803152307,0.11764705882352941
2020-04-14,2020-04-15,82,0.0005139626520472845,0.17647058823529413
2020-04-14,2020-04-15,162,0.00017132088401576153,0.058823529411764705
2020-04-14,2020-04-15,102,0.00017132088401576153,0.058823529411764705
2020-04-16,2020-04-17,254,0.00017132088401576153,0.5
2020-04-16,2020-04-17,125,0.00017132088401576153,0.5
2020-04-20,2020-04-21,189,0.00017132088401576153,0.5
2020-04-20,2020-04-21,164,0.00017132088401576153,0.5
2020-04-22,2020-04-23,107,0.00017132088401576153,1.0
2020-04-24,2020-04-25,126,0.00017132088401576153,1.0
2020-05-10,2020-05-11,90,0.00034264176803152307,1.0
2020-05-24,2020-05-25,193,0.00017132088401576153,1.0
2020-05-30,2020-05-31,91,0.00034264176803152307,1.0
2020-06-07,2020-06-08,200,0.00017132088401576153,1.0
2020-08-18,2020-08-19,135,0.00017132088401576153,1.0
2020-09-27,2020-09-28,72,0.0011992461881103306,1.0
