data_inizio,data_fine,delay,frequenza_delay,binned_frequenza_delay
2020-01-01,2020-03-01,32,0.016476552598225603,0.1262135922330097
2020-01-01,2020-03-01,35,0.0063371356147021544,0.04854368932038835
2020-01-01,2020-03-01,29,0.031685678073510776,0.24271844660194175
2020-01-01,2020-03-01,25,0.06844106463878327,0.5242718446601942
2020-01-01,2020-03-01,36,0.0076045627376425855,0.05825242718446602
2020-03-02,2020-05-01,20,0.09632446134347275,0.11176470588235295
2020-03-02,2020-05-01,16,0.044359949302915085,0.051470588235294115
2020-03-02,2020-05-01,23,0.05576679340937896,0.06470588235294118
2020-03-02,2020-05-01,28,0.031685678073510776,0.03676470588235294
2020-03-02,2020-05-01,19,0.07984790874524715,0.09264705882352942
2020-03-02,2020-05-01,22,0.08745247148288973,0.10147058823529412
2020-03-02,2020-05-01,21,0.08871989860583017,0.10294117647058823
2020-03-02,2020-05-01,15,0.021546261089987327,0.025
2020-03-02,2020-05-01,17,0.05576679340937896,0.06470588235294118
2020-03-02,2020-05-01,18,0.08491761723700887,0.09852941176470588
2020-03-02,2020-05-01,26,0.048162230671736375,0.05588235294117647
2020-03-02,2020-05-01,34,0.01394169835234474,0.016176470588235296
2020-03-02,2020-05-01,27,0.031685678073510776,0.03676470588235294
2020-03-02,2020-05-01,14,0.011406844106463879,0.013235294117647059
2020-03-02,2020-05-01,30,0.016476552598225603,0.01911764705882353
2020-03-02,2020-05-01,24,0.057034220532319393,0.0661764705882353
2020-03-02,2020-05-01,31,0.02788339670468948,0.03235294117647059
2020-03-02,2020-05-01,33,0.008871989860583017,0.010294117647058823
2020-09-01,2020-10-31,39,0.0025348542458808617,0.6666666666666666
2020-09-01,2020-10-31,37,0.0012674271229404308,0.3333333333333333
2020-11-01,2020-12-31,12,0.0025348542458808617,0.6666666666666666
2020-11-01,2020-12-31,13,0.0012674271229404308,0.3333333333333333
