data_inizio,data_fine,delay,frequenza_delay,binned_frequenza_delay
2020-02-01,2020-03-02,14,0.06753042795445623,0.18614718614718614
2020-02-01,2020-03-02,19,0.14526894385551628,0.4004329004329004
2020-02-01,2020-03-02,16,0.14998036906164114,0.4134199134199134
2020-03-03,2020-04-02,20,0.13780918727915195,0.2224334600760456
2020-03-03,2020-04-02,15,0.15037298782881822,0.24271229404309252
2020-03-03,2020-04-02,18,0.1299568119356105,0.20975918884664133
2020-03-03,2020-04-02,17,0.1354534746760895,0.21863117870722434
2020-03-03,2020-04-02,21,0.06595995288574794,0.10646387832699619
2020-12-07,2021-01-06,13,0.0035335689045936395,0.2
2020-12-07,2021-01-06,12,0.0039261876717707105,0.2222222222222222
2020-12-07,2021-01-06,11,0.0039261876717707105,0.2222222222222222
2020-12-07,2021-01-06,10,0.006281900274833137,0.35555555555555557
