data_inizio,data_fine,delay,frequenza_delay,binned_frequenza_delay
2020-02-14,2020-03-06,24,0.02109704641350211,0.16666666666666666
2020-02-14,2020-03-06,15,0.05485232067510549,0.43333333333333335
2020-02-14,2020-03-06,17,0.05063291139240506,0.4
2020-03-07,2020-03-28,10,0.05063291139240506,0.27906976744186046
2020-03-07,2020-03-28,14,0.06329113924050633,0.3488372093023256
2020-03-07,2020-03-28,52,0.004219409282700422,0.023255813953488372
2020-03-07,2020-03-28,16,0.02531645569620253,0.13953488372093023
2020-03-07,2020-03-28,29,0.012658227848101266,0.06976744186046512
2020-03-07,2020-03-28,26,0.02531645569620253,0.13953488372093023
2020-03-29,2020-04-19,13,0.05907172995780591,0.19444444444444445
2020-03-29,2020-04-19,23,0.029535864978902954,0.09722222222222222
2020-03-29,2020-04-19,9,0.0379746835443038,0.125
2020-03-29,2020-04-19,35,0.016877637130801686,0.05555555555555555
2020-03-29,2020-04-19,11,0.02109704641350211,0.06944444444444445
2020-03-29,2020-04-19,8,0.0379746835443038,0.125
2020-03-29,2020-04-19,22,0.029535864978902954,0.09722222222222222
2020-03-29,2020-04-19,4,0.02109704641350211,0.06944444444444445
2020-03-29,2020-04-19,19,0.046413502109704644,0.1527777777777778
2020-03-29,2020-04-19,30,0.004219409282700422,0.013888888888888888
2020-04-20,2020-05-11,7,0.0379746835443038,1.0
2020-05-12,2020-06-02,20,0.029535864978902954,1.0
2020-06-03,2020-06-24,32,0.008438818565400843,1.0
2020-08-30,2020-09-20,38,0.004219409282700422,0.1111111111111111
2020-08-30,2020-09-20,18,0.03375527426160337,0.8888888888888888
2020-09-21,2020-10-12,5,0.02109704641350211,0.16666666666666666
2020-09-21,2020-10-12,34,0.004219409282700422,0.03333333333333333
2020-09-21,2020-10-12,50,0.004219409282700422,0.03333333333333333
2020-09-21,2020-10-12,12,0.046413502109704644,0.36666666666666664
2020-09-21,2020-10-12,73,0.004219409282700422,0.03333333333333333
2020-09-21,2020-10-12,54,0.008438818565400843,0.06666666666666667
2020-09-21,2020-10-12,62,0.004219409282700422,0.03333333333333333
2020-09-21,2020-10-12,37,0.004219409282700422,0.03333333333333333
2020-09-21,2020-10-12,27,0.008438818565400843,0.06666666666666667
2020-09-21,2020-10-12,21,0.02109704641350211,0.16666666666666666
2020-10-13,2020-11-03,33,0.02531645569620253,0.2222222222222222
2020-10-13,2020-11-03,39,0.004219409282700422,0.037037037037037035
2020-10-13,2020-11-03,25,0.02531645569620253,0.2222222222222222
2020-10-13,2020-11-03,31,0.012658227848101266,0.1111111111111111
2020-10-13,2020-11-03,44,0.004219409282700422,0.037037037037037035
2020-10-13,2020-11-03,6,0.02531645569620253,0.2222222222222222
2020-10-13,2020-11-03,28,0.004219409282700422,0.037037037037037035
2020-10-13,2020-11-03,41,0.004219409282700422,0.037037037037037035
2020-10-13,2020-11-03,61,0.004219409282700422,0.037037037037037035
2020-10-13,2020-11-03,43,0.004219409282700422,0.037037037037037035
2020-11-04,2020-11-25,51,0.004219409282700422,0.14285714285714285
2020-11-04,2020-11-25,49,0.004219409282700422,0.14285714285714285
2020-11-04,2020-11-25,45,0.004219409282700422,0.14285714285714285
2020-11-04,2020-11-25,3,0.012658227848101266,0.42857142857142855
2020-11-04,2020-11-25,47,0.004219409282700422,0.14285714285714285
2020-11-26,2020-12-17,2,0.004219409282700422,1.0
