data_inizio,data_fine,delay,frequenza_delay,binned_frequenza_delay
2020-02-26,2020-03-04,3,0.09994447529150471,1.0
2020-03-05,2020-03-12,39,0.001665741254858412,0.002506265664160401
2020-03-05,2020-03-12,1,0.20433092726263188,0.30743525480367584
2020-03-05,2020-03-12,2,0.16546363131593558,0.24895572263993315
2020-03-05,2020-03-12,19,0.006662965019433648,0.010025062656641603
2020-03-05,2020-03-12,0,0.2865074958356469,0.43107769423558895
2020-03-13,2020-03-20,4,0.025541365907828985,0.38333333333333336
2020-03-13,2020-03-20,34,0.001665741254858412,0.025
2020-03-13,2020-03-20,18,0.006662965019433648,0.1
2020-03-13,2020-03-20,27,0.003331482509716824,0.05
2020-03-13,2020-03-20,8,0.016102165463631316,0.24166666666666667
2020-03-13,2020-03-20,12,0.007773459189339256,0.11666666666666667
2020-03-13,2020-03-20,17,0.00555247084952804,0.08333333333333333
2020-03-21,2020-03-28,30,0.004441976679622432,0.05673758865248227
2020-03-21,2020-03-28,38,0.002220988339811216,0.028368794326241134
2020-03-21,2020-03-28,37,0.003331482509716824,0.0425531914893617
2020-03-21,2020-03-28,13,0.006662965019433648,0.0851063829787234
2020-03-21,2020-03-28,14,0.006662965019433648,0.0851063829787234
2020-03-21,2020-03-28,21,0.004997223764575236,0.06382978723404255
2020-03-21,2020-03-28,61,0.000555247084952804,0.0070921985815602835
2020-03-21,2020-03-28,16,0.006107717934480844,0.07801418439716312
2020-03-21,2020-03-28,10,0.009439200444197668,0.12056737588652482
2020-03-21,2020-03-28,7,0.01665741254858412,0.2127659574468085
2020-03-21,2020-03-28,60,0.000555247084952804,0.0070921985815602835
2020-03-21,2020-03-28,52,0.000555247084952804,0.0070921985815602835
2020-03-21,2020-03-28,6,0.016102165463631316,0.20567375886524822
2020-03-29,2020-04-05,5,0.016102165463631316,0.5370370370370371
2020-03-29,2020-04-05,20,0.006107717934480844,0.2037037037037037
2020-03-29,2020-04-05,15,0.007773459189339256,0.25925925925925924
2020-04-06,2020-04-13,28,0.00277623542476402,1.0
2020-04-14,2020-04-21,41,0.001110494169905608,0.2857142857142857
2020-04-14,2020-04-21,22,0.00277623542476402,0.7142857142857143
2020-04-22,2020-04-29,9,0.013325930038867296,0.96
2020-04-22,2020-04-29,57,0.000555247084952804,0.04
2020-04-30,2020-05-07,29,0.001110494169905608,1.0
2020-05-08,2020-05-15,11,0.009439200444197668,1.0
2020-05-16,2020-05-23,47,0.001110494169905608,1.0
2020-06-09,2020-06-16,23,0.006107717934480844,1.0
2020-07-03,2020-07-10,87,0.000555247084952804,1.0
2020-08-20,2020-08-27,32,0.004441976679622432,1.0
2020-09-21,2020-09-28,25,0.00277623542476402,1.0
2020-09-29,2020-10-06,40,0.000555247084952804,1.0
2020-10-07,2020-10-14,77,0.000555247084952804,0.14285714285714285
2020-10-07,2020-10-14,24,0.003331482509716824,0.8571428571428571
2020-10-15,2020-10-22,44,0.002220988339811216,0.5714285714285714
2020-10-15,2020-10-22,42,0.001665741254858412,0.42857142857142855
2020-10-31,2020-11-07,36,0.000555247084952804,0.14285714285714285
2020-10-31,2020-11-07,55,0.000555247084952804,0.14285714285714285
2020-10-31,2020-11-07,58,0.000555247084952804,0.14285714285714285
2020-10-31,2020-11-07,53,0.000555247084952804,0.14285714285714285
2020-10-31,2020-11-07,54,0.000555247084952804,0.14285714285714285
2020-10-31,2020-11-07,31,0.001110494169905608,0.2857142857142857
2020-11-08,2020-11-15,50,0.000555247084952804,0.3333333333333333
2020-11-08,2020-11-15,48,0.000555247084952804,0.3333333333333333
2020-11-08,2020-11-15,46,0.000555247084952804,0.3333333333333333
2020-11-24,2020-12-01,33,0.000555247084952804,1.0
