0.380976876897096	0.394021452939436	0.347938458124841	0.300449272019733	0.427667970237469	0.416028031396916	0.350099107980266	0.41827060437415	0.305025471145199	0.294754054319919	0.358091055094399	0.316110305063725	0.350099107980266	0.380976876897096	0.326082575053019	0.377137513556699	0.353660806098749	0.258582500667726	0.305025471145199	0.435373107156865	0.296436680508723	0.377137513556699	0.380976876897096	0.356444326250936	0.392509239989044	0.491790915584936	0.422652962527794	0.28750258403251	0.367626427730342	0.342088594856043	0.353660806098749	0.373832224990003	0.354633847901335	0.41827060437415	0.426516622290559	0.367626427730342	0.334114453082404	0.37232798858066	0.325082985634127	0.392509239989044	0.41572089989369	0.356890168052644	0.312885387029022	0.236265626666698	0.350099107980266	0.375118654820149	0.375118654820149	0.394021452939436	0.346541229134541	0.305025471145199	0.410145173087423	0.277441424139284	0.291360778138236	0.338229594205028	0.350913567451672	0.291360778138236	0.305025471145199	0.285342885323718	0.251556399532174	0.300449272019733	0.342088594856043	0.279159191817657	0.346697533661256	0.294754054319919	0.380052723765483	0.339080485379943	0.426516622290559	0.428261142813657	0.247852375072979	0.435496616230209	0.310525007607698	0.354633847901335	0.300449272019733	0.338229594205028	0.373832224990003	0.41827060437415	0.330135740600439	0.456056254985754	0.435373107156865	0.33482238330125	0.326082575053019	0.271963698971008	0.257336778661121	0.387673458258259	0.330135740600439	0.277441424139284	0.31360649689685	0.312387300169306	0.372117441898264	0.375118654820149	0.25498204758699	0.427667970237469	0.346541229134541	0.387673458258259	0.374825090077837	0.257336778661121	0.284037516393643	0.353660806098749	0.387673458258259	0.529456896674637	0.339080485379943	0.456056254985754	0.312456316658948	0.428698664156412	0.342088594856043	0.380052723765483	0.224170856730695	0.334114453082404	0.354633847901335	0.33482238330125	0.25498204758699	0.348592202310792	0.271963698971008	0.322228184743106	0.373832224990003	0.277441424139284	0.258582500667726	0.416028031396916	0.372117441898264	0.342088594856043	0.437965208363741	0.387673458258259	0.33482238330125	0.31360649689685	0.374825090077837	0.325082985634127	0.380052723765483	0.356890168052644	0.236265626666698	0.428261142813657	0.348592202310792	0.375118654820149	0.365580835724934	0.31360649689685	0.39222281359622	0.31360649689685	0.326082575053019	0.350099107980266	0.271963698971008	0.364655628123986	0.243899938355806	0.26840821267151	0.338229594205028	0.381253900568519	0.426516622290559	0.334114453082404	0.305025471145199	0.322228184743106	0.356734490986679	0.294754054319919	0.426516622290559	0.354633847901335	0.305025471145199	0.397039997496346	0.338229594205028	0.224170856730695	0.299942592190471	0.435373107156865	0.350099107980266	0.248227058199839	0.392509239989044	0.387673458258259	0.312456316658948	0.248227058199839	0.314812916092466	0.41572089989369	0.381253900568519	0.243899938355806	0.305025471145199	0.41572089989369	0.312387300169306	0.305025471145199	0.364655628123986	0.243899938355806	0.347938458124841	0.285877077057907	0.348592202310792	0.29569883196036	0.257336778661121	0.358091055094399	0.300449272019733	0.348592202310792	0.428698664156412	0.326082575053019	0.299942592190471	0.410145173087423	0.316110305063725	0.456056254985754	0.380052723765483	0.247852375072979	0.358091055094399	0.381376014312701	0.428261142813657	0.41572089989369	0.229553432133146	0.474042436517246	0.25498204758699	0.31360649689685	0.356444326250936	0.334114453082404	0.435373107156865	0.285877077057907	0.356890168052644	0.437965208363741	0.367626427730342	0.285342885323718	0.356890168052644	0.295671453965507	0.350099107980266	0.302568738400487	0.253618248328555	0.491790915584936	0.334114453082404	0.380976876897096	0.247542816284077	0.310525007607698	0.37232798858066	0.426516622290559	0.334114453082404	0.305025471145199	0.25498204758699	0.37360482272336	0.428698664156412	0.258582500667726	0.381376014312701	0.277441424139284	0.257336778661121	0.437965208363741	0.358091055094399	0.334114453082404	0.25498204758699	0.332376974994807	0.277441424139284	0.330135740600439	0.426516622290559	0.387673458258259	0.300449272019733	0.410145173087423	0.37360482272336	0.364655628123986	0.285342885323718	0.306734872920208	0.367626427730342	0.306649197831721	0.306734872920208	0.306734872920208	0.251556399532174	0.456056254985754	0.312456316658948	0.299942592190471	0.358091055094399	0.253618248328555	0.294754054319919	0.314812916092466	0.306734872920208	0.322228184743106	0.356444326250936	0.33482238330125	0.422652962527794	0.28750258403251	0.37232798858066	0.26840821267151	0.285342885323718	0.375118654820149	0.365580835724934	0.346541229134541	0.456056254985754	0.37232798858066	0.435496616230209	0.326082575053019	0.247852375072979	0.37232798858066	0.374825090077837	0.279159191817657	0.356890168052644	0.334114453082404	0.300449272019733	0.334114453082404	0.390152209568352	0.380052723765483	0.381376014312701	0.350913567451672	0.302568738400487	0.346697533661256	0.456056254985754	0.322228184743106	0.437965208363741	0.435373107156865	0.251556399532174	0.39222281359622	0.364655628123986	0.428261142813657	0.354633847901335	0.322228184743106	0.330135740600439	0.350099107980266	0.312885387029022	0.312456316658948	0.437965208363741	0.428261142813657
0.380976876897096	0.394021452939436	0.347938458124841	0.300449272019733	0.427667970237469	0.416028031396916	0.350099107980266	0.41827060437415	0.305025471145199	0.294754054319919	0.358091055094399	0.316110305063725	0.350099107980266	0.380976876897096	0.326082575053019	0.377137513556699	0.353660806098749	0.258582500667726	0.305025471145199	0.435373107156865	0.296436680508723	0.377137513556699	0.380976876897096	0.356444326250936	0.392509239989044	0.491790915584936	0.422652962527794	0.28750258403251	0.367626427730342	0.342088594856043	0.353660806098749	0.373832224990003	0.354633847901335	0.41827060437415	0.426516622290559	0.367626427730342	0.334114453082404	0.37232798858066	0.325082985634127	0.392509239989044	0.41572089989369	0.356890168052644	0.312885387029022	0.236265626666698	0.350099107980266	0.375118654820149	0.375118654820149	0.394021452939436	0.346541229134541	0.305025471145199	0.410145173087423	0.277441424139284	0.291360778138236	0.338229594205028	0.350913567451672	0.291360778138236	0.305025471145199	0.285342885323718	0.251556399532174	0.300449272019733	0.342088594856043	0.279159191817657	0.346697533661256	0.294754054319919	0.380052723765483	0.339080485379943	0.426516622290559	0.428261142813657	0.247852375072979	0.435496616230209	0.310525007607698	0.354633847901335	0.300449272019733	0.338229594205028	0.373832224990003	0.41827060437415	0.330135740600439	0.456056254985754	0.435373107156865	0.33482238330125	0.326082575053019	0.271963698971008	0.257336778661121	0.387673458258259	0.330135740600439	0.277441424139284	0.31360649689685	0.312387300169306	0.372117441898264	0.375118654820149	0.25498204758699	0.427667970237469	0.346541229134541	0.387673458258259	0.374825090077837	0.257336778661121	0.284037516393643	0.353660806098749	0.387673458258259	0.529456896674637	0.339080485379943	0.456056254985754	0.312456316658948	0.428698664156412	0.342088594856043	0.380052723765483	0.224170856730695	0.334114453082404	0.354633847901335	0.33482238330125	0.25498204758699	0.348592202310792	0.271963698971008	0.322228184743106	0.373832224990003	0.277441424139284	0.258582500667726	0.416028031396916	0.372117441898264	0.342088594856043	0.437965208363741	0.387673458258259	0.33482238330125	0.31360649689685	0.374825090077837	0.325082985634127	0.380052723765483	0.356890168052644	0.236265626666698	0.428261142813657	0.348592202310792	0.375118654820149	0.365580835724934	0.31360649689685	0.39222281359622	0.31360649689685	0.326082575053019	0.350099107980266	0.271963698971008	0.364655628123986	0.243899938355806	0.26840821267151	0.338229594205028	0.381253900568519	0.426516622290559	0.334114453082404	0.305025471145199	0.322228184743106	0.356734490986679	0.294754054319919	0.426516622290559	0.354633847901335	0.305025471145199	0.397039997496346	0.338229594205028	0.224170856730695	0.299942592190471	0.435373107156865	0.350099107980266	0.248227058199839	0.392509239989044	0.387673458258259	0.312456316658948	0.248227058199839	0.314812916092466	0.41572089989369	0.381253900568519	0.243899938355806	0.305025471145199	0.41572089989369	0.312387300169306	0.305025471145199	0.364655628123986	0.243899938355806	0.347938458124841	0.285877077057907	0.348592202310792	0.29569883196036	0.257336778661121	0.358091055094399	0.300449272019733	0.348592202310792	0.428698664156412	0.326082575053019	0.299942592190471	0.410145173087423	0.316110305063725	0.456056254985754	0.380052723765483	0.247852375072979	0.358091055094399	0.381376014312701	0.428261142813657	0.41572089989369	0.229553432133146	0.474042436517246	0.25498204758699	0.31360649689685	0.356444326250936	0.334114453082404	0.435373107156865	0.285877077057907	0.356890168052644	0.437965208363741	0.367626427730342	0.285342885323718	0.356890168052644	0.295671453965507	0.350099107980266	0.302568738400487	0.253618248328555	0.491790915584936	0.334114453082404	0.380976876897096	0.247542816284077	0.310525007607698	0.37232798858066	0.426516622290559	0.334114453082404	0.305025471145199	0.25498204758699	0.37360482272336	0.428698664156412	0.258582500667726	0.381376014312701	0.277441424139284	0.257336778661121	0.437965208363741	0.358091055094399	0.334114453082404	0.25498204758699	0.332376974994807	0.277441424139284	0.330135740600439	0.426516622290559	0.387673458258259	0.300449272019733	0.410145173087423	0.37360482272336	0.364655628123986	0.285342885323718	0.306734872920208	0.367626427730342	0.306649197831721	0.306734872920208	0.306734872920208	0.251556399532174	0.456056254985754	0.312456316658948	0.299942592190471	0.358091055094399	0.253618248328555	0.294754054319919	0.314812916092466	0.306734872920208	0.322228184743106	0.356444326250936	0.33482238330125	0.422652962527794	0.28750258403251	0.37232798858066	0.26840821267151	0.285342885323718	0.375118654820149	0.365580835724934	0.346541229134541	0.456056254985754	0.37232798858066	0.435496616230209	0.326082575053019	0.247852375072979	0.37232798858066	0.374825090077837	0.279159191817657	0.356890168052644	0.334114453082404	0.300449272019733	0.334114453082404	0.390152209568352	0.380052723765483	0.381376014312701	0.350913567451672	0.302568738400487	0.346697533661256	0.456056254985754	0.322228184743106	0.437965208363741	0.435373107156865	0.251556399532174	0.39222281359622	0.364655628123986	0.428261142813657	0.354633847901335	0.322228184743106	0.330135740600439	0.350099107980266	0.312885387029022	0.312456316658948	0.437965208363741	0.428261142813657
0.380976876897096	0.394021452939436	0.347938458124841	0.300449272019733	0.427667970237469	0.416028031396916	0.350099107980266	0.41827060437415	0.305025471145199	0.294754054319919	0.358091055094399	0.316110305063725	0.350099107980266	0.380976876897096	0.326082575053019	0.377137513556699	0.353660806098749	0.258582500667726	0.305025471145199	0.435373107156865	0.296436680508723	0.377137513556699	0.380976876897096	0.356444326250936	0.392509239989044	0.491790915584936	0.422652962527794	0.28750258403251	0.367626427730342	0.342088594856043	0.353660806098749	0.373832224990003	0.354633847901335	0.41827060437415	0.426516622290559	0.367626427730342	0.334114453082404	0.37232798858066	0.325082985634127	0.392509239989044	0.41572089989369	0.356890168052644	0.312885387029022	0.236265626666698	0.350099107980266	0.375118654820149	0.375118654820149	0.394021452939436	0.346541229134541	0.305025471145199	0.410145173087423	0.277441424139284	0.291360778138236	0.338229594205028	0.350913567451672	0.291360778138236	0.305025471145199	0.285342885323718	0.251556399532174	0.300449272019733	0.342088594856043	0.279159191817657	0.346697533661256	0.294754054319919	0.380052723765483	0.339080485379943	0.426516622290559	0.428261142813657	0.247852375072979	0.435496616230209	0.310525007607698	0.354633847901335	0.300449272019733	0.338229594205028	0.373832224990003	0.41827060437415	0.330135740600439	0.456056254985754	0.435373107156865	0.33482238330125	0.326082575053019	0.271963698971008	0.257336778661121	0.387673458258259	0.330135740600439	0.277441424139284	0.31360649689685	0.312387300169306	0.372117441898264	0.375118654820149	0.25498204758699	0.427667970237469	0.346541229134541	0.387673458258259	0.374825090077837	0.257336778661121	0.284037516393643	0.353660806098749	0.387673458258259	0.529456896674637	0.339080485379943	0.456056254985754	0.312456316658948	0.428698664156412	0.342088594856043	0.380052723765483	0.224170856730695	0.334114453082404	0.354633847901335	0.33482238330125	0.25498204758699	0.348592202310792	0.271963698971008	0.322228184743106	0.373832224990003	0.277441424139284	0.258582500667726	0.416028031396916	0.372117441898264	0.342088594856043	0.437965208363741	0.387673458258259	0.33482238330125	0.31360649689685	0.374825090077837	0.325082985634127	0.380052723765483	0.356890168052644	0.236265626666698	0.428261142813657	0.348592202310792	0.375118654820149	0.365580835724934	0.31360649689685	0.39222281359622	0.31360649689685	0.326082575053019	0.350099107980266	0.271963698971008	0.364655628123986	0.243899938355806	0.26840821267151	0.338229594205028	0.381253900568519	0.426516622290559	0.334114453082404	0.305025471145199	0.322228184743106	0.356734490986679	0.294754054319919	0.426516622290559	0.354633847901335	0.305025471145199	0.397039997496346	0.338229594205028	0.224170856730695	0.299942592190471	0.435373107156865	0.350099107980266	0.248227058199839	0.392509239989044	0.387673458258259	0.312456316658948	0.248227058199839	0.314812916092466	0.41572089989369	0.381253900568519	0.243899938355806	0.305025471145199	0.41572089989369	0.312387300169306	0.305025471145199	0.364655628123986	0.243899938355806	0.347938458124841	0.285877077057907	0.348592202310792	0.29569883196036	0.257336778661121	0.358091055094399	0.300449272019733	0.348592202310792	0.428698664156412	0.326082575053019	0.299942592190471	0.410145173087423	0.316110305063725	0.456056254985754	0.380052723765483	0.247852375072979	0.358091055094399	0.381376014312701	0.428261142813657	0.41572089989369	0.229553432133146	0.474042436517246	0.25498204758699	0.31360649689685	0.356444326250936	0.334114453082404	0.435373107156865	0.285877077057907	0.356890168052644	0.437965208363741	0.367626427730342	0.285342885323718	0.356890168052644	0.295671453965507	0.350099107980266	0.302568738400487	0.253618248328555	0.491790915584936	0.334114453082404	0.380976876897096	0.247542816284077	0.310525007607698	0.37232798858066	0.426516622290559	0.334114453082404	0.305025471145199	0.25498204758699	0.37360482272336	0.428698664156412	0.258582500667726	0.381376014312701	0.277441424139284	0.257336778661121	0.437965208363741	0.358091055094399	0.334114453082404	0.25498204758699	0.332376974994807	0.277441424139284	0.330135740600439	0.426516622290559	0.387673458258259	0.300449272019733	0.410145173087423	0.37360482272336	0.364655628123986	0.285342885323718	0.306734872920208	0.367626427730342	0.306649197831721	0.306734872920208	0.306734872920208	0.251556399532174	0.456056254985754	0.312456316658948	0.299942592190471	0.358091055094399	0.253618248328555	0.294754054319919	0.314812916092466	0.306734872920208	0.322228184743106	0.356444326250936	0.33482238330125	0.422652962527794	0.28750258403251	0.37232798858066	0.26840821267151	0.285342885323718	0.375118654820149	0.365580835724934	0.346541229134541	0.456056254985754	0.37232798858066	0.435496616230209	0.326082575053019	0.247852375072979	0.37232798858066	0.374825090077837	0.279159191817657	0.356890168052644	0.334114453082404	0.300449272019733	0.334114453082404	0.390152209568352	0.380052723765483	0.381376014312701	0.350913567451672	0.302568738400487	0.346697533661256	0.456056254985754	0.322228184743106	0.437965208363741	0.435373107156865	0.251556399532174	0.39222281359622	0.364655628123986	0.428261142813657	0.354633847901335	0.322228184743106	0.330135740600439	0.350099107980266	0.312885387029022	0.312456316658948	0.437965208363741	0.428261142813657
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
